DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
18-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332,340,333.5,332,1.5,0.45%,10000,-
18-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.44,8.44,8.44,8.44,-,-,-,-
18-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.25,169.5,168,160.25,7.75,4.84%,43500,-
18-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.38,1.38,1.37,0.01,0.73%,14200,-
18-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
18-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
21-Sep-20,BOC,BOC Kenya Plc,53,72,55,55.5,55.25,55.25,-,-,1700,-
21-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332.5,332.5,332.5,333.5,-1,0.30%,100,-
21-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8,8.46,8,8.44,-0.44,5.21%,12400,-
21-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.25,168,161.5,168,-6.5,3.87%,6200,-
21-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.4,1.37,1.38,-0.01,0.72%,300,-
21-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
21-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,32,30.05,30.65,-0.6,1.96%,5700,-
22-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
22-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,340,340,340,332.5,7.5,2.26%,8000,-
22-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.1,8.08,8,0.08,1.00%,31900,-
22-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.5,165,160.5,161.5,-1,0.62%,599900,-
22-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.4,1.39,1.37,0.02,1.46%,2500,-
22-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,12.25,-1.2,9.80%,300,-
22-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-
23-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
23-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,340.5,346,340.5,340,0.5,0.15%,31300,-
23-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.7,8.42,8.08,0.34,4.21%,11500,-
23-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.5,164.5,160.75,160.5,0.25,0.16%,47300,-
23-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.4,1.38,1.39,-0.01,0.72%,1300,-
23-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
23-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-
24-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
24-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,342,350,343.25,340.5,2.75,0.81%,5900,-
24-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.88,8.1,8.42,-0.32,3.80%,73300,-
24-Sep-20,EABL,East African Breweries Ltd,135,222.25,162,170,163,160.75,2.25,1.40%,164400,-
24-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.31,1.4,1.4,1.38,0.02,1.45%,6200,-
24-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
24-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,32,32,32,30.05,1.95,6.49%,200,-
25-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
25-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,355,355,355,343.25,11.75,3.42%,1400,-
25-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.5,8.04,8.1,-0.06,0.74%,118500,-
25-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,164.5,164.25,163,1.25,0.77%,64900,-
25-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.4,1.4,1.4,-,-,2300,-
25-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
25-Sep-20,UNGA,Unga Group Ltd,26.1,35,32,32,32,32,-,-,-,-
28-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
28-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,350,356,351.25,355,-3.75,1.06%,17600,-
28-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.04,8.04,8.04,8.04,-,-,-,-
28-Sep-20,EABL,East African Breweries Ltd,135,222.25,167,170,168,164.25,3.75,2.28%,110200,-
28-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.26,1.35,1.29,1.4,-0.11,7.86%,22000,-
28-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
28-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,32,-2,6.25%,1100,-
29-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
29-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,345,355,349.75,351.25,-1.5,0.43%,40900,-
29-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.6,8.36,8.04,0.32,3.98%,400,-
29-Sep-20,EABL,East African Breweries Ltd,135,222.25,168,171,170,168,2,1.19%,79300,-
29-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.2,1.35,1.27,1.29,-0.02,1.55%,12000,-
29-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
29-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,100,-
30-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
30-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,345.5,355,348,349.75,-1.75,0.50%,7400,-
30-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.04,8.38,8.14,8.36,-0.22,2.63%,25000,-
30-Sep-20,EABL,East African Breweries Ltd,135,222.25,166,170,169.25,170,-0.75,0.44%,233800,-
30-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.3,1.35,1.31,1.27,0.04,3.15%,41000,-
30-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
30-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,800,-
01-Oct-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,200,-
01-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,348,356,348.25,348,0.25,0.07%,36900,-
01-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.14,8.14,8.14,8.14,-,-,-,-
01-Oct-20,EABL,East African Breweries Ltd,135,222.25,160.5,170,163.25,169.25,-6,3.55%,61300,-
01-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.3,1.35,1.31,1.31,-,-,1200,-
01-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
01-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
02-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,55.25,1.25,2.26%,100,-
02-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,355.75,356,355.75,348.25,7.5,2.15%,400,-
02-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8,8.2,8.06,8.14,-0.08,0.98%,18300,-
02-Oct-20,EABL,East African Breweries Ltd,135,222.25,161,163,161.25,163.25,-2,1.23%,261000,-
02-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.25,1.43,1.29,1.31,-0.02,1.53%,2100,-
02-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
02-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,300,-
05-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,1000,-
05-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,355,360,359.75,355.75,4,1.12%,29100,-
05-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.3,8.3,8.3,8.06,0.24,2.98%,300,-
05-Oct-20,EABL,East African Breweries Ltd,135,222.25,161,169.5,163,161.25,1.75,1.09%,4500,-
05-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.29,1.29,1.29,1.29,-,-,-,-
05-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
05-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
06-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
06-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,360,365,360,359.75,0.25,0.07%,22600,-
06-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.3,8.3,8.3,8.3,-,-,-,-
06-Oct-20,EABL,East African Breweries Ltd,135,222.25,160.75,161.5,161,163,-2,1.23%,105800,-
06-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.26,1.38,1.33,1.29,0.04,3.10%,4600,-
06-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
06-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,500,-
07-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
07-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,355,360,357.5,360,-2.5,0.69%,400,-
07-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.3,8.3,8.3,8.3,-,-,100,-
07-Oct-20,EABL,East African Breweries Ltd,135,222.25,161.5,161.5,161.5,161,0.5,0.31%,88500,-
07-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.25,1.38,1.25,1.33,-0.08,6.02%,25900,-
07-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
07-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
08-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
08-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,345,355,350,357.5,-7.5,2.10%,20400,-
08-Oct-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,8.3,0.7,8.43%,100,-
08-Oct-20,EABL,East African Breweries Ltd,135,222.25,161,165,161.5,161.5,-,-,175400,-
08-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.33,1.36,1.35,1.25,0.1,8.00%,4700,-
08-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
08-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,1800,-
09-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
09-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,345,345,345,350,-5,1.43%,200,-
09-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.3,8.8,8.78,9,-0.22,2.44%,2400,-
09-Oct-20,EABL,East African Breweries Ltd,135,222.25,163,168,164.75,161.5,3.25,2.01%,13600,-
09-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.33,1.33,1.33,1.35,-0.02,1.48%,1000,-
09-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
09-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
12-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,500,-
12-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,345,345.25,345,345,-,-,900,-
12-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.5,9,8.98,8.78,0.2,2.28%,2000,-
12-Oct-20,EABL,East African Breweries Ltd,135,222.25,163,170,168.75,164.75,4,2.43%,218800,-
12-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.35,1.44,1.41,1.33,0.08,6.02%,300,-
12-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
12-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,2500,-
13-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
13-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,335,345,335.5,345,-9.5,2.75%,77300,-
13-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.82,8.52,8.98,-0.46,5.12%,2500,-
13-Oct-20,EABL,East African Breweries Ltd,135,222.25,161,168.75,163.5,168.75,-5.25,3.11%,12800,-
13-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.44,1.44,1.44,1.41,0.03,2.13%,200,-
13-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
13-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,32,30.65,30,0.65,2.17%,300,-
14-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
14-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,340,350,340,335.5,4.5,1.34%,8900,-
14-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.78,8.82,8.78,8.52,0.26,3.05%,400,-
14-Oct-20,EABL,East African Breweries Ltd,135,222.25,161,169.75,162.25,163.5,-1.25,0.76%,1100,-
14-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.33,1.44,1.33,1.44,-0.11,7.64%,6700,-
14-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
14-Oct-20,UNGA,Unga Group Ltd,26.1,35,30.65,30.65,30.65,30.65,-,-,100,-
15-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,200,-
15-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,336,336,336,340,-4,1.18%,700,-
15-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.8,8.8,8.8,8.78,0.02,0.23%,-,-
15-Oct-20,EABL,East African Breweries Ltd,135,222.25,163,164.75,163,162.25,0.75,0.46%,71200,-
15-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.28,1.44,1.43,1.33,0.1,7.52%,3100,-
15-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
15-Oct-20,UNGA,Unga Group Ltd,26.1,35,30.65,30.65,30.65,30.65,-,-,-,-
16-Oct-20,BOC,BOC Kenya Plc,53,72,57,57,57,56.5,0.5,0.88%,100,-
16-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,349,349,349,336,13,3.87%,100,-
16-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.78,8.78,8.78,8.8,-0.02,0.23%,2500,-
16-Oct-20,EABL,East African Breweries Ltd,135,222.25,163,164,163,163,-,-,20400,-
16-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.3,1.3,1.43,-0.13,9.09%,4300,-
16-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
16-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
19-Oct-20,BOC,BOC Kenya Plc,53,72,57,57,57,57,-,-,200,-
19-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,350,350,350,349,1,0.29%,2000,-
19-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.88,8.4,8.78,-0.38,4.33%,3800,-
19-Oct-20,EABL,East African Breweries Ltd,135,222.25,162,162,162,163,-1,0.61%,1100,-
19-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.42,1.32,1.3,0.02,1.54%,6300,-
19-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
19-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
21-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,57,2,3.51%,100,-
21-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,349,350,349.25,350,-0.75,0.21%,3100,-
21-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.88,8.88,8.88,8.4,0.48,5.71%,100,-
21-Oct-20,EABL,East African Breweries Ltd,135,222.25,160,163,160,162,-2,1.23%,122400,-
21-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.32,1.32,1.32,1.32,-,-,-,-
21-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
21-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
22-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,59,-,-,-,-
22-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,349.25,349.25,349.25,349.25,-,-,-,-
22-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.4,8.86,8.42,8.88,-0.46,5.18%,13200,-
22-Oct-20,EABL,East African Breweries Ltd,135,222.25,159,160,160,160,-,-,4500,-
22-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.4,1.4,1.4,1.32,0.08,6.06%,200,-
22-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
22-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
23-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,59,-,-,-,-
23-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,346,350,349.25,349.25,-,-,1300,-
23-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.88,9,8.92,8.42,0.5,5.94%,300,-
23-Oct-20,EABL,East African Breweries Ltd,135,222.25,156.75,160,157,160,-3,1.88%,616500,-
23-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.4,1.5,1.49,1.4,0.09,6.43%,20300,-
23-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
23-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30.65,-0.65,2.12%,1000,-
26-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,59,-,-,100,-
26-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,345,350,350,349.25,0.75,0.21%,65400,-
26-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.92,8.92,8.92,8.92,-,-,-,-
26-Oct-20,EABL,East African Breweries Ltd,135,222.25,152.25,158,153.75,157,-3.25,2.07%,441600,-
26-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.49,1.5,1.49,1.49,-,-,3000,-
26-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
26-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,6100,-
27-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,59,-,-,-,-
27-Oct-20,BAT,British American Tobacco Kenya Plc,305,500,350,350,350,350,-,-,-,-
27-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.5,9,8.52,8.92,-0.4,4.48%,15000,-
27-Oct-20,EABL,East African Breweries Ltd,135,222.25,153.5,158,153.75,153.75,-,-,11500,-
27-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.48,1.48,1.48,1.49,-0.01,0.67%,100,-
27-Oct-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
27-Oct-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-
28-Oct-20,BOC,BOC Kenya Plc,53,72,59,59,59,59,-,-,100,-
28-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,350,350,350,350,-,-,1800,-
28-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.5,8.98,8.74,8.52,0.22,2.58%,200,-
28-Oct-20,EABL,East African Breweries Ltd,135,222.25,152,155,153,153.75,-0.75,0.49%,11400,-
28-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.48,1.48,1.48,1.48,-,-,1000,-
28-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
28-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
29-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,59,-2.5,4.24%,1100,-
29-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,340,350,342,350,-8,2.29%,1500,-
29-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.74,8.74,8.74,8.74,-,-,400,-
29-Oct-20,EABL,East African Breweries Ltd,135,222.25,152,154.75,153.75,153,0.75,0.49%,5600,-
29-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.4,1.48,1.47,1.48,-0.01,0.68%,1200,-
29-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
29-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
30-Oct-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
30-Oct-20,BAT,British American Tobacco Kenya Plc,305,505,342,342,342,342,-,-,-,-
30-Oct-20,CARB,Carbacid Investments Plc,7.2,13,8.5,8.5,8.5,8.74,-0.24,2.75%,10000,-
30-Oct-20,EABL,East African Breweries Ltd,135,222.25,149.75,153.5,150.25,153.75,-3.5,2.28%,1014000,-
30-Oct-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.35,1.4,1.4,1.47,-0.07,4.76%,4800,-
30-Oct-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
30-Oct-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
02-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
02-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,336,336,336,342,-6,1.75%,14800,-
02-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.7,8.7,8.7,8.5,0.2,2.35%,10000,-
02-Nov-20,EABL,East African Breweries Ltd,135,222.25,150,154,150.5,150.25,0.25,0.17%,516700,-
02-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.4,1.4,1.4,1.4,-,-,100,-
02-Nov-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
02-Nov-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
03-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
03-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,336,336,336,336,-,-,-,-
03-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.7,8.7,8.7,8.7,-,-,-,-
03-Nov-20,EABL,East African Breweries Ltd,135,222.25,151,151,151,150.5,0.5,0.33%,78700,-
03-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.32,1.4,1.33,1.4,-0.07,5.00%,8600,-
03-Nov-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
03-Nov-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
04-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
04-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,345,345,345,336,9,2.68%,100,-
04-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.2,8.2,8.2,8.7,-0.5,5.75%,100,-
04-Nov-20,EABL,East African Breweries Ltd,135,222.25,150,151,150.5,151,-0.5,0.33%,277200,-
04-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.35,1.43,1.4,1.33,0.07,5.26%,300,-
04-Nov-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
04-Nov-20,UNGA,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30,0.05,0.17%,100,-
05-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
05-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,341,350,350,345,5,1.45%,100900,-
05-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.7,8.7,8.7,8.2,0.5,6.10%,8500,-
05-Nov-20,EABL,East African Breweries Ltd,135,222.25,150,151,150.25,150.5,-0.25,0.17%,776100,-
05-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.43,1.46,1.44,1.4,0.04,2.86%,3500,-
05-Nov-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
05-Nov-20,UNGA,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-
06-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
06-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,350,350,350,350,-,-,23400,-
06-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.7,9,8.96,8.7,0.26,2.99%,11500,-
06-Nov-20,EABL,East African Breweries Ltd,135,222.25,150.25,152,150.75,150.25,0.5,0.33%,265300,-
06-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.38,1.4,1.39,1.44,-0.05,3.47%,5500,-
06-Nov-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
06-Nov-20,UNGA,Unga Group Ltd,26.1,35,30.05,30.05,30.05,30.05,-,-,-,-
09-Nov-20,BOC,BOC Kenya Plc,53,72,56.5,56.5,56.5,56.5,-,-,-,-
09-Nov-20,BAT,British American Tobacco Kenya Plc,305,505,336,336,336,350,-14,4.00%,400,-
09-Nov-20,CARB,Carbacid Investments Plc,7.2,13,8.7,9.2,9.18,8.96,0.22,2.46%,10400,-
09-Nov-20,EABL,East African Breweries Ltd,135,222.25,151.5,155,151.5,150.75,0.75,0.50%,13200,-
09-Nov-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.35,1.44,1.35,1.39,-0.04,2.88%,13200,-
